-1.309623325599251764e-01,8.742364590765775434e-01,2.583511327533177582e+00
-1.548818360946563888e-01,8.927948567426567950e-01,2.561975815782332244e+00
-9.674924550708720317e-02,9.182179563959754764e-01,2.579120470168760004e+00
-4.072346735262610817e-02,9.401346581889996612e-01,2.616998855112064870e+00
-9.825643290597758928e-02,9.007292203866517077e-01,2.524338827931897900e+00
-4.767287314108614726e-02,9.187487816381268990e-01,2.590741662044875326e+00
-1.530677336719769577e-01,8.728145796211067564e-01,2.404388386979187331e+00
-1.211420202393176382e-01,9.005733737871671751e-01,2.465340047758159070e+00
-1.846528299544495377e-01,8.977535384881186742e-01,2.323942944330757765e+00
-1.900096702734474508e-01,8.508807426958744369e-01,2.213898763626139576e+00
-1.838102807161779706e-01,8.591539135730356103e-01,2.240074866061291026e+00
-2.629659295629164784e-01,7.701169681264352640e-01,2.056442905120171805e+00
-1.900922112230378769e-01,8.622896575728143942e-01,2.141130583378883401e+00
-2.940681877284714307e-01,6.529094546301993374e-01,1.958671509974044822e+00
-2.942773229067687790e-01,7.293543532968430609e-01,2.006158729171958033e+00
-2.739470176394394607e-01,5.690205514736644821e-01,1.910159330884263484e+00
-2.240534690709429233e-01,4.414126977729687651e-01,1.833909131634060330e+00
-2.572250161938693935e-01,4.963609834460717685e-01,1.868889690784689250e+00
-1.889107932883744290e-01,5.204588186073847433e-01,1.905274514340548064e+00
-1.898082934988517545e-01,4.639469525602844535e-01,1.876481967045131372e+00
-1.958000136172881323e-01,5.836996019744176145e-01,1.937826946512262616e+00
-5.686603059560545459e-01,6.295339571183474758e-01,1.661491109526128440e+00
-5.247453016767000822e-01,5.847373423353890987e-01,1.625544470240920525e+00
-4.741768125003630874e-01,4.888379434301495241e-01,1.450467586585012070e+00
-4.105249007927085914e-01,4.774169999990267588e-01,1.328606981002213638e+00
-2.854274040185045269e-01,3.324839771371287389e-01,1.347392550838142355e+00
-3.573960184342226398e-01,3.864333473377448147e-01,1.267726145274920446e+00
-2.335331559410077640e-01,2.608215534970754201e-01,1.483636385309895500e+00
-2.441746072798696987e-01,4.094449613618109107e-01,1.517001459721829537e+00
-2.052940323972874681e-01,4.002601350625964449e-01,1.526106574667084770e+00
-1.277589061085817601e-01,3.187797164245884662e-01,1.582450138376076065e+00
-2.831525397150854578e-02,2.361295125454719035e-01,1.620986844839915397e+00
1.743154340058173934e-01,1.507542636578811379e-01,1.641114394009384414e+00
5.463432714660921424e-02,1.814909170505134561e-01,1.623960147351661831e+00
2.574853460415555961e-01,2.002024652677203143e-01,1.647747575549590948e+00
3.277558919825742101e-01,2.182404908278950673e-01,1.612808029391998188e+00
4.254034924501075565e-01,2.787280191842942956e-01,1.621535145101829611e+00
4.632909754765355825e-01,3.541038853067363101e-01,1.618183541820219062e+00
5.513794703806128572e-01,3.821514192452653003e-01,1.619856670535982701e+00
4.597417052893753575e-01,3.792642124729020958e-01,1.596761663208514426e+00
