-4.954454360786061384e-01,1.233766686230717502e+00,1.875475529632501415e+00
-4.734552055043196872e-01,1.252865926509568295e+00,1.897501252333585464e+00
-4.595036858307419703e-01,1.297798404628639934e+00,1.928747280359310201e+00
-8.868462721182219788e-01,8.787789444612383871e-01,1.313509250878612811e+00
-8.784601387763180114e-01,9.041694153534937106e-01,1.315924046737762199e+00
-8.755036513094717199e-01,8.757375868419087217e-01,1.317329929623454854e+00
-8.729568140689238920e-01,8.753229536009888845e-01,1.319300485012784740e+00
-8.539932123879395709e-01,8.960616926417944716e-01,1.333609465506818692e+00
-8.455620658162723569e-01,8.920628791265292623e-01,1.351270563146906634e+00
-8.771709995477434685e-01,8.851778273277518538e-01,1.325712593010783147e+00
-8.236732538131994463e-01,8.738723808225917766e-01,1.364959693823324605e+00
-5.337296982871482243e-01,6.029981174154914747e-01,1.532806466943279045e+00
-5.438431563267219770e-01,6.095434364443470532e-01,1.531821861547580932e+00
-5.340717328560335986e-01,5.841563166031819021e-01,1.499817031836597092e+00
-5.241558565509347734e-01,5.806251472271436453e-01,1.490032971366770376e+00
-5.361032784075375757e-01,5.917088551374087846e-01,1.517567148116435449e+00
-5.225096120748146111e-01,5.780385469810723764e-01,1.472289911736313073e+00
-5.244803228664111083e-01,5.809656678781243144e-01,1.488873272154499494e+00
-5.281564281197174138e-01,5.756841759953319482e-01,1.458625851118019456e+00
-5.246940117210718846e-01,5.753537085415157959e-01,1.461364054224211895e+00
-5.174685093446986794e-01,5.809786927592658357e-01,1.460064061741196628e+00
-5.340255255358118402e-01,6.062719695099791917e-01,1.455028665010681843e+00
-5.246311730118374816e-01,5.749420798268207733e-01,1.460822883070009626e+00
-5.290960308241032806e-01,5.886995523042085621e-01,1.439255601063500256e+00
-5.296831677825408757e-01,5.946435373366901755e-01,1.446072347704490557e+00
-5.101377658334543819e-01,5.729473932343120968e-01,1.417413739416378160e+00
-5.030081262857480917e-01,5.685118156397206413e-01,1.423498988742778693e+00
-5.172383784651546357e-01,5.813766209598804080e-01,1.443528480506966805e+00
-4.850828800596768686e-01,5.535044348712607754e-01,1.416635661980319094e+00
-5.002086488878091375e-01,5.637553256492056075e-01,1.420123847267444006e+00
-4.876857531976269700e-01,5.443385913150846633e-01,1.396930966207725167e+00
-4.826760392599083738e-01,5.514388881246727880e-01,1.409167257343305835e+00
-5.117656277349695859e-01,5.765187321176507007e-01,1.392837023769971871e+00
-5.246748492275897791e-01,5.753678210783428337e-01,1.385728917470049337e+00
-4.910790888185751490e-01,5.523721168729686104e-01,1.395075975512120259e+00
-5.287963158910556905e-01,5.775226537491545686e-01,-1.647387139783362819e+00
-5.334186715060980077e-01,6.657648782996437031e-01,-1.629427032735001779e+00
-5.053251141047093720e-01,6.888359843527478432e-01,-1.598662315733965666e+00
-5.208042534236889676e-01,6.734616398027811757e-01,-1.629462069411425018e+00
-5.237696751618121649e-01,7.580754827514982752e-01,-1.566991359174197296e+00
-5.106775038576416570e-01,7.878229945278345525e-01,-1.559543240019032995e+00
-5.105007338891315305e-01,7.149039968501542663e-01,-1.589445563589857002e+00
-4.223032671305996799e-01,7.366772051498849949e-01,-1.569615052258188648e+00
-2.219830293531319387e-01,3.552475521326231012e-01,-1.590396110004526742e+00
-5.288241997726114141e-01,7.706626582180088336e-01,-1.559048950176624482e+00
-1.238674070715128916e-01,1.390973310059326340e-01,-1.535237686782543909e+00
-1.368416983981361468e-01,2.592252508134408884e-01,-1.576302920190554957e+00
2.667978019436444970e-01,-3.353252065582186248e-01,-1.591188942452065325e+00
3.540329707420830641e-01,-5.969505465891031815e-01,-1.549683864089552721e+00
-2.025779530350757529e-02,-1.428487764417965267e-01,-1.597719444422204038e+00
3.816537971220254621e-01,-6.229216993664241642e-01,-1.511275516167110533e+00
3.377223141885559721e-01,-5.881317570955524321e-01,-1.522514264422434982e+00
3.497451819269332685e-01,-6.070616989299179034e-01,-1.472452675270049305e+00
4.117156096149469646e-01,-6.278987616469787758e-01,-1.439670093255411398e+00
3.622084498906798511e-01,-6.427439077764127706e-01,-1.499158450305712487e+00
5.345691459910060228e-01,-6.728001188572108049e-01,-1.383112414537807755e+00
5.065332467748955292e-01,-6.644850688066734623e-01,-1.407520418842877596e+00
-3.131434492165701688e-01,-2.813541374130847927e-01,-1.566089626959241699e+00
5.318323546188225004e-01,-6.761573024589320191e-01,-1.358847212399025395e+00
